1,0,0,1,1,-90,0.012671,-89,0.012959,-88,0.013244,-87,0.013526,-86,0.013804,-85,0.014077,-84,0.014346,-83,0.014609,-82,0.014867,-81,0.015118,-80,0.015362,-79,0.0156,-78,0.015829,-77,0.016051,-76,0.016264,-75,0.016468,-74,0.016663,-73,0.016848,-72,0.017022,-71,0.017187,-70,0.01734,-69,0.017483,-68,0.017614,-67,0.017733,-66,0.01784,-65,0.017935,-64,0.018018,-63,0.018088,-62,0.018146,-61,0.01819,-60,0.018222,-59,0.018241,-58,0.018246,-57,0.018239,-56,0.018219,-55,0.018185,-54,0.018139,-53,0.01808,-52,0.018008,-51,0.017924,-50,0.017827,-49,0.017719,-48,0.017598,-47,0.017465,-46,0.017322,-45,0.017167,-44,0.017001,-43,0.016825,-42,0.016639,-41,0.016443,-40,0.016238,-39,0.016024,-38,0.015801,-37,0.01557,-36,0.015332,-35,0.015087,-34,0.014835,-33,0.014577,-32,0.014313,-31,0.014043,-30,0.013769
1,0,0,1,2,-90,0.010362,-89,0.011074,-88,0.011803,-87,0.012544,-86,0.013296,-85,0.014054,-84,0.014814,-83,0.015572,-82,0.016325,-81,0.017066,-80,0.017792,-79,0.018498,-78,0.019179,-77,0.01983,-76,0.020448,-75,0.021026,-74,0.021561,-73,0.022049,-72,0.022486,-71,0.022869,-70,0.023194,-69,0.023459,-68,0.023662,-67,0.023801,-66,0.023875,-65,0.023883,-64,0.023825,-63,0.023703,-62,0.023516,-61,0.023266,-60,0.022956,-59,0.022587,-58,0.022163,-57,0.021688,-56,0.021164,-55,0.020596,-54,0.019988,-53,0.019345,-52,0.018671,-51,0.017971,-50,0.017249,-49,0.016511,-48,0.015761,-47,0.015004,-46,0.014244,-45,0.013485,-44,0.012731,-43,0.011987,-42,0.011255,-41,0.010538,-40,0.0098405,-39,0.0091635,-38,0.0085096,-37,0.0078807,-36,0.0072781,-35,0.0067032,-34,0.0061566,-33,0.0056391,-32,0.0051509,-31,0.004692,-30,0.0042622
1,0,0,1,3,-90,4.474e-05,-89,8.2329e-05,-88,0.00014751,-87,0.00025736,-86,0.00043717,-85,0.0007231,-84,0.0011646,-83,0.0018262,-82,0.0027884,-81,0.0041456,-80,0.0060011,-79,0.0084587,-78,0.011609,-77,0.015514,-76,0.020186,-75,0.025574,-74,0.031549,-73,0.037895,-72,0.044321,-71,0.050472,-70,0.055965,-69,0.060424,-68,0.063521,-67,0.06502,-66,0.064804,-65,0.062889,-64,0.059425,-63,0.054675,-62,0.048981,-61,0.042726,-60,0.036289,-59,0.030011,-58,0.024166,-57,0.018947,-56,0.014465,-55,0.010753,-54,0.0077826,-53,0.0054847,-52,0.0037637,-51,0.0025147,-50,0.001636,-49,0.0010363,-48,0.00063922,-47,0.00038389,-46,0.00022449,-45,0.00012782,-44,7.0864e-05,-43,3.8254e-05,-42,2.0107e-05,-41,1.029e-05,-40,5.1279e-06,-39,2.4881e-06,-38,1.1755e-06,-37,5.4076e-07,-36,2.4221e-07,-35,1.0564e-07,-34,4.4859e-08,-33,1.8548e-08,-32,7.4677e-09,-31,2.9274e-09,-30,1.1174e-09
1,0,0,1,4,-90,0.0010673,-89,0.0014457,-88,0.0019334,-87,0.0025526,-86,0.0033273,-85,0.0042819,-84,0.0054401,-83,0.0068237,-82,0.0084502,-81,0.010331,-80,0.01247,-79,0.01486,-78,0.017483,-77,0.020307,-76,0.023287,-75,0.026364,-74,0.029468,-73,0.032518,-72,0.035427,-71,0.038105,-70,0.040463,-69,0.042421,-68,0.043907,-67,0.044866,-66,0.045263,-65,0.045082,-64,0.044331,-63,0.043037,-62,0.041248,-61,0.039031,-60,0.036463,-59,0.03363,-58,0.030623,-57,0.027529,-56,0.024433,-55,0.021409,-54,0.018521,-53,0.015818,-52,0.013338,-51,0.011103,-50,0.0091254,-49,0.0074044,-48,0.0059315,-47,0.0046911,-46,0.0036629,-45,0.0028236,-44,0.0021489,-43,0.0016146,-42,0.0011978,-41,0.00087719,-40,0.00063424,-39,0.00045275,-38,0.00031907,-37,0.000222,-36,0.0001525,-35,0.00010342,-34,6.9245e-05,-33,4.5772e-05,-32,2.9871e-05,-31,1.9246e-05,-30,1.2242e-05
1,0,0,1,5,-90,0.0021442,-89,0.0026963,-88,0.0033588,-87,0.0041449,-86,0.0050669,-85,0.0061359,-84,0.0073608,-83,0.0087474,-82,0.010298,-81,0.012009,-80,0.013873,-79,0.015877,-78,0.017999,-77,0.020213,-76,0.022487,-75,0.024783,-74,0.027056,-73,0.029261,-72,0.031348,-71,0.03327,-70,0.034978,-69,0.036429,-68,0.037584,-67,0.038412,-66,0.03889,-65,0.039005,-64,0.038753,-63,0.038142,-62,0.037188,-61,0.035918,-60,0.034365,-59,0.032572,-58,0.030582,-57,0.028445,-56,0.026209,-55,0.023922,-54,0.02163,-53,0.019374,-52,0.017191,-51,0.01511,-50,0.013157,-49,0.011349,-48,0.0096972,-47,0.0082083,-46,0.0068828,-45,0.0057172,-44,0.0047045,-43,0.0038348,-42,0.0030966,-41,0.0024771,-40,0.0019629,-39,0.0015408,-38,0.0011982,-37,0.000923,-36,0.00070434,-35,0.00053244,-34,0.00039872,-33,0.00029579,-32,0.00021736,-31,0.00015824,-30,0.00011411
1,0,0,1,6,-90,0.0081543,-89,0.0092668,-88,0.010466,-87,0.011749,-86,0.013107,-85,0.014532,-84,0.016014,-83,0.017538,-82,0.019089,-81,0.020649,-80,0.0222,-79,0.023721,-78,0.02519,-77,0.026586,-76,0.027887,-75,0.029072,-74,0.03012,-73,0.031015,-72,0.03174,-71,0.032283,-70,0.032633,-69,0.032784,-68,0.032734,-67,0.032483,-66,0.032035,-65,0.0314,-64,0.030588,-63,0.029614,-62,0.028495,-61,0.02725,-60,0.025899,-59,0.024464,-58,0.022966,-57,0.021427,-56,0.019869,-55,0.018311,-54,0.016771,-53,0.015267,-52,0.013812,-51,0.012419,-50,0.011098,-49,0.0098559,-48,0.0086995,-47,0.0076316,-46,0.0066536,-45,0.0057653,-44,0.0049649,-43,0.0042493,-42,0.0036146,-41,0.0030557,-40,0.0025674,-39,0.0021439,-38,0.0017792,-37,0.0014675,-36,0.001203,-35,0.00098006,-34,0.00079355,-33,0.00063858,-32,0.00051072,-31,0.00040595,-30,0.00032069
1,0,0,1,7,-90,0.011876,-89,0.012295,-88,0.012712,-87,0.013128,-86,0.01354,-85,0.013948,-84,0.01435,-83,0.014746,-82,0.015134,-81,0.015513,-80,0.015881,-79,0.016238,-78,0.016583,-77,0.016914,-76,0.01723,-75,0.017531,-74,0.017814,-73,0.01808,-72,0.018327,-71,0.018554,-70,0.018761,-69,0.018946,-68,0.01911,-67,0.019251,-66,0.019369,-65,0.019464,-64,0.019535,-63,0.019582,-62,0.019605,-61,0.019603,-60,0.019578,-59,0.019528,-58,0.019454,-57,0.019356,-56,0.019235,-55,0.019091,-54,0.018924,-53,0.018736,-52,0.018527,-51,0.018297,-50,0.018048,-49,0.01778,-48,0.017494,-47,0.017192,-46,0.016873,-45,0.016541,-44,0.016194,-43,0.015836,-42,0.015466,-41,0.015086,-40,0.014697,-39,0.0143,-38,0.013897,-37,0.013489,-36,0.013076,-35,0.01266,-34,0.012242,-33,0.011824,-32,0.011405,-31,0.010988,-30,0.010573
1,0,0,1,8,-90,0.00036166,-89,0.00048341,-88,0.00064016,-87,0.00083989,-86,0.0010917,-85,0.0014059,-84,0.0017938,-83,0.0022675,-82,0.0028397,-81,0.0035234,-80,0.0043312,-79,0.005275,-78,0.0063648,-77,0.0076088,-76,0.0090116,-75,0.010574,-74,0.012293,-73,0.014158,-72,0.016156,-71,0.018265,-70,0.020458,-69,0.022702,-68,0.024959,-67,0.027187,-66,0.029339,-65,0.031367,-64,0.033226,-63,0.034869,-62,0.036254,-61,0.037345,-60,0.038113,-59,0.038537,-58,0.038604,-57,0.038313,-56,0.037673,-55,0.0367,-54,0.035421,-53,0.03387,-52,0.032087,-51,0.030116,-50,0.028005,-49,0.025801,-48,0.023549,-47,0.021296,-46,0.019079,-45,0.016935,-44,0.014893,-43,0.012976,-42,0.011201,-41,0.0095789,-40,0.008116,-39,0.0068129,-38,0.0056661,-37,0.0046686,-36,0.0038111,-35,0.0030823,-34,0.0024698,-33,0.0019607,-32,0.0015421,-31,0.0012017,-30,0.00092769
1,0,0,1,9,-90,0.00034458,-89,0.00043825,-88,0.00055378,-87,0.00069522,-86,0.00086714,-85,0.0010746,-84,0.001323,-83,0.0016183,-82,0.0019666,-81,0.0023745,-80,0.0028484,-79,0.0033948,-78,0.0040198,-77,0.0047289,-76,0.0055272,-75,0.0064183,-74,0.0074049,-73,0.0084877,-72,0.0096658,-71,0.010936,-70,0.012293,-69,0.01373,-68,0.015234,-67,0.016794,-66,0.018394,-65,0.020015,-64,0.021639,-63,0.023242,-62,0.024803,-61,0.026297,-60,0.0277,-59,0.02899,-58,0.030142,-57,0.031138,-56,0.031958,-55,0.032587,-54,0.033014,-53,0.033229,-52,0.033229,-51,0.033014,-50,0.032587,-49,0.031958,-48,0.031138,-47,0.030142,-46,0.02899,-45,0.0277,-44,0.026297,-43,0.024803,-42,0.023242,-41,0.021639,-40,0.020015,-39,0.018394,-38,0.016794,-37,0.015234,-36,0.01373,-35,0.012293,-34,0.010936,-33,0.0096658,-32,0.0084877,-31,0.0074049,-30,0.0064183
1,0,0,1,10,-90,0.00019955,-89,0.00026126,-88,0.00033961,-87,0.00043826,-86,0.00056151,-85,0.00071424,-84,0.00090197,-83,0.0011308,-82,0.0014076,-81,0.0017395,-80,0.0021341,-79,0.0025995,-78,0.0031435,-77,0.0037741,-76,0.0044985,-75,0.0053234,-74,0.0062542,-73,0.0072949,-72,0.0084476,-71,0.0097119,-70,0.011085,-69,0.012562,-68,0.014132,-67,0.015785,-66,0.017504,-65,0.01927,-64,0.021062,-63,0.022855,-62,0.024622,-61,0.026335,-60,0.027965,-59,0.029481,-58,0.030857,-57,0.032063,-56,0.033078,-55,0.033879,-54,0.034449,-53,0.034777,-52,0.034856,-51,0.034683,-50,0.034263,-49,0.033605,-48,0.032721,-47,0.031632,-46,0.030359,-45,0.028928,-44,0.027365,-43,0.025701,-42,0.023965,-41,0.022184,-40,0.020389,-39,0.018603,-38,0.016852,-37,0.015156,-36,0.013533,-35,0.011996,-34,0.010558,-33,0.0092248,-32,0.0080022,-31,0.0068916,-30,0.0058925
